timestamp_iso,weth_per_geth_mint,weth_per_geth_redeem,weth_per_geth_mid,asset_symbol,share_symbol,period_expiration_unix
2025-11-01T02:03:08.611Z,0.978327836020455033,0.978327836020454922,0.978327836020454922,WETH,GV-V1,1762027639
2025-11-02T02:05:53.146Z,0.979916966297928793,0.979916966297928793,0.979916966297928793,WETH,GV-V1,1762114039
2025-11-03T02:04:56.367Z,0.978220748077386681,0.978220748077386570,0.978220748077386570,WETH,GV-V1,1762200439
2025-11-04T02:00:09.001Z,0.964027134976673583,0.964027134976673472,0.964027134976673472,WETH,GV-V1,1762286839
2025-11-05T02:01:27.280Z,0.912186435635331416,0.912186435635331527,0.912186435635331527,WETH,GV-V1,1762373239
2025-11-06T02:01:33.174Z,0.911121762675763280,0.911121762675763169,0.911121762675763169,WETH,GV-V1,1762459639
2025-11-07T02:00:22.157Z,0.912904222214315220,0.912904222214315220,0.912904222214315220,WETH,GV-V1,1762546039
2025-11-08T01:54:02.188Z,0.911887451423392004,0.911887451423392115,0.911887451423392115,WETH,GV-V1,1762632439
2025-11-09T02:04:53.424Z,0.912847463242499879,0.912847463242499879,0.912847463242499879,WETH,GV-V1,1762718839
2025-11-10T02:06:03.938Z,0.907537384056052332,0.907537384056052221,0.907537384056052221,WETH,GV-V1,1762805239
2025-11-11T02:02:14.871Z,0.909337011943196938,0.909337011943196827,0.909337011943196938,WETH,GV-V1,1762891639
2025-11-12T02:01:29.298Z,0.913238851624818215,0.913238851624818326,0.913238851624818326,WETH,GV-V1,1762978039
2025-11-13T02:03:40.778Z,0.913919931692471543,0.913919931692471543,0.913919931692471543,WETH,GV-V1,1763064439
2025-11-14T02:01:59.499Z,0.917433739263875170,0.917433739263875170,0.917433739263875281,WETH,GV-V1,1763150839
