timestamp_iso,weth_per_geth_mint,weth_per_geth_redeem,weth_per_geth_mid,asset_symbol,share_symbol,period_expiration_unix
2025-12-01T02:28:44.200Z,0.937941829102304059,0.937941829102304170,0.937941829102304059,WETH,GV-V1,1764619639
2025-12-02T02:04:56.587Z,0.933679610495205536,0.933679610495205536,0.933679610495205536,WETH,GV-V1,1764706039
2025-12-03T02:04:12.255Z,0.949255270586400579,0.949255270586400579,0.949255270586400579,WETH,GV-V1,1764792439
2025-12-04T02:05:30.055Z,0.952305079031053658,0.952305079031053658,0.952305079031053769,WETH,GV-V1,1764878839
2025-12-05T02:05:45.981Z,0.953805867461639534,0.953805867461639423,0.953805867461639423,WETH,GV-V1,1764965239
2025-12-06T01:58:57.043Z,0.953383335591667658,0.953383335591667658,0.953383335591667658,WETH,GV-V1,1765051639
2025-12-07T02:20:28.310Z,0.954249989228250994,0.954249989228250994,0.954249989228250994,WETH,GV-V1,1765138039
2025-12-08T02:06:38.958Z,0.956529943814612760,0.956529943814612760,0.956529943814612760,WETH,GV-V1,1765224439
2025-12-09T02:05:27.258Z,0.957702767933882870,0.957702767933882870,0.957702767933882870,WETH,GV-V1,1765310839
2025-12-10T02:07:27.128Z,0.956475997899329244,0.956475997899329244,0.956475997899329244,WETH,GV-V1,1765397239
2025-12-11T02:09:24.044Z,0.959750168255339542,0.959750168255339542,0.959750168255339431,WETH,GV-V1,1765483639
2025-12-12T02:09:00.772Z,0.961197555523385816,0.961197555523385816,0.961197555523385816,WETH,GV-V1,1765570039
2025-12-13T02:02:21.331Z,0.962932813423483580,0.962932813423483580,0.962932813423483580,WETH,GV-V1,1765656439
2025-12-14T02:21:25.800Z,0.963466876995148769,0.963466876995148880,0.963466876995148991,WETH,GV-V1,1765742839
2025-12-15T02:18:40.033Z,0.964260672776651506,0.964260672776651506,0.964260672776651506,WETH,GV-V1,1765829239
2025-12-16T02:09:40.799Z,0.961135197029335253,0.961135197029335253,0.961135197029335253,WETH,GV-V1,1765915639
2025-12-17T02:04:42.779Z,0.963149050850760413,0.963149050850760524,0.963149050850760524,WETH,GV-V1,1766002039
2025-12-18T02:05:21.983Z,0.956159739807588283,0.956159739807588283,0.956159739807588283,WETH,GV-V1,1766088439
2025-12-19T02:08:38.321Z,0.956997240038536034,0.956997240038536034,0.956997240038536034,WETH,GV-V1,1766174839
2025-12-20T02:01:48.967Z,0.968871261279551033,0.968871261279551033,0.968871261279551033,WETH,GV-V1,1766261239
2025-12-21T02:21:24.369Z,0.968750897946970890,0.968750897946970779,0.968750897946970890,WETH,GV-V1,1766347639
2025-12-22T02:20:33.528Z,0.970052272687834227,0.970052272687834116,0.970052272687834227,WETH,GV-V1,1766434039
2025-12-23T02:09:45.356Z,0.971704734234009604,0.971704734234009493,0.971704734234009493,WETH,GV-V1,1766520439
2025-12-24T02:07:42.575Z,0.970520308452681446,0.970520308452681335,0.970520308452681335,WETH,GV-V1,1766606839
2025-12-25T02:09:50.895Z,0.970154788003585788,0.970154788003585788,0.970154788003585900,WETH,GV-V1,1766693239
2025-12-26T02:08:54.572Z,0.968933355594613799,0.968933355594613910,0.968933355594613799,WETH,GV-V1,1766779639
2025-12-27T02:06:38.880Z,0.969928777090713012,0.969928777090712901,0.969928777090713012,WETH,GV-V1,1766866039
2025-12-28T02:27:30.818Z,0.971340392740709380,0.971340392740709269,0.971340392740709380,WETH,GV-V1,1766952439
2025-12-29T02:25:17.914Z,0.973841406023069678,0.973841406023069789,0.973841406023069900,WETH,GV-V1,1767038839
