timestamp_iso,weth_per_geth_mint,weth_per_geth_redeem,weth_per_geth_mid,asset_symbol,share_symbol,period_expiration_unix
2026-03-01T02:56:33.113Z,0.901084051831981814,0.901084051831981814,0.901084051831981925,WETH,GV-V1,1772309239
2026-03-02T02:44:06.036Z,0.901291648341047247,0.901291648341047247,0.901291648341047247,WETH,GV-V1,1772482039
2026-03-03T02:46:50.819Z,0.904784016130512514,0.904784016130512514,0.904784016130512514,WETH,GV-V1,1772568439
2026-03-04T02:39:40.644Z,0.905662976553829990,0.905662976553829990,0.905662976553829879,WETH,GV-V1,1772654839
2026-03-05T02:42:32.277Z,0.906957929658609552,0.906957929658609663,0.906957929658609552,WETH,GV-V1,1772741239
2026-03-06T02:40:13.572Z,0.909536999980460670,0.909536999980460670,0.909536999980460670,WETH,GV-V1,1772827639
2026-03-07T02:32:50.183Z,0.910285824303205149,0.910285824303205038,0.910285824303205149,WETH,GV-V1,1772914039
2026-03-08T02:46:33.540Z,0.910101101082093966,0.910101101082094077,0.910101101082094188,WETH,GV-V1,1773000439
2026-03-09T02:47:46.478Z,0.910351913701804016,0.910351913701804016,0.910351913701804016,WETH,GV-V1,1773086839
2026-03-10T02:39:06.450Z,0.913081656168825639,0.913081656168825639,0.913081656168825639,WETH,GV-V1,1773173239
2026-03-11T02:38:20.096Z,0.913980640026010760,0.913980640026010649,0.913980640026010649,WETH,GV-V1,1773259639
2026-03-12T02:44:08.272Z,0.914701256944384866,0.914701256944384866,0.914701256944384755,WETH,GV-V1,1773346039
2026-03-13T02:42:04.821Z,0.913883627833084855,0.913883627833084744,0.913883627833084633,WETH,GV-V1,1773432439
2026-03-14T02:40:38.620Z,0.915532060381984980,0.915532060381984980,0.915532060381984980,WETH,GV-V1,1773518839
2026-03-15T03:18:36.150Z,0.915408742608066595,0.915408742608066706,0.915408742608066595,WETH,GV-V1,1773605239
2026-03-16T03:20:42.887Z,0.912024665953350522,0.912024665953350522,0.912024665953350522,WETH,GV-V1,1773691639
2026-03-17T02:44:10.411Z,0.896844791272213393,0.896844791272213393,0.896844791272213393,WETH,GV-V1,1773778039
2026-03-18T02:50:37.562Z,0.899887552723616091,0.899887552723616091,0.899887552723616091,WETH,GV-V1,1773864439
2026-03-19T02:52:10.320Z,0.913484186828708578,0.913484186828708467,0.913484186828708578,WETH,GV-V1,1773950839
2026-03-20T02:43:00.793Z,0.917930357031942923,0.917930357031942923,0.917930357031942923,WETH,GV-V1,1774037239
2026-03-21T02:36:18.641Z,0.917866167475513195,0.917866167475513084,0.917866167475513195,WETH,GV-V1,1774123639
2026-03-22T02:52:53.850Z,0.920443159449689463,0.920443159449689463,0.920443159449689574,WETH,GV-V1,1774210039
