timestamp_iso,weth_per_geth_mint,weth_per_geth_redeem,weth_per_geth_mid,asset_symbol,share_symbol,period_expiration_unix
2026-05-01T04:00:59.443Z,0.926087782381579738,0.926087782381579738,0.926087782381579738,WETH,GV-V1,1777666039
2026-05-02T03:34:22.438Z,0.924736566123507742,0.924736566123507742,0.924736566123507742,WETH,GV-V1,1777752439
2026-05-03T03:56:08.880Z,0.924662213761250018,0.924662213761250129,0.924662213761250129,WETH,GV-V1,1777838839
2026-05-04T03:53:48.332Z,0.915021015995418741,0.915021015995418630,0.915021015995418630,WETH,GV-V1,1777925239
2026-05-05T03:34:48.902Z,0.917202167485945963,0.917202167485945963,0.917202167485945963,WETH,GV-V1,1778011639
2026-05-06T03:50:06.932Z,0.917179397904137383,0.917179397904137383,0.917179397904137383,WETH,GV-V1,1778098039
2026-05-07T03:48:59.363Z,0.923964571664601331,0.923964571664601331,0.923964571664601331,WETH,GV-V1,1778184439
2026-05-08T03:39:46.422Z,0.929001939842736713,0.929001939842736713,0.929001939842736713,WETH,GV-V1,1778270839
2026-05-09T03:40:59.721Z,0.925276205888095116,0.925276205888095005,0.925276205888095116,WETH,GV-V1,1778357239
2026-05-10T03:58:04.176Z,0.923763507632948122,0.923763507632948233,0.923763507632948233,WETH,GV-V1,1778443639
2026-05-11T04:08:44.012Z,0.924033877875363840,0.924033877875363729,0.924033877875363729,WETH,GV-V1,1778530039
2026-05-12T03:52:24.184Z,0.926165802618834078,0.926165802618834078,0.926165802618834078,WETH,GV-V1,1778616439
2026-05-13T04:01:05.835Z,0.928043844884962499,0.928043844884962499,0.928043844884962499,WETH,GV-V1,1778702839
2026-05-14T04:00:04.580Z,0.933327805567991109,0.933327805567990998,0.933327805567990998,WETH,GV-V1,1778789239
2026-05-15T04:04:47.883Z,0.931260297338543319,0.931260297338543430,0.931260297338543430,WETH,GV-V1,1778875639
2026-05-16T03:47:31.438Z,0.936011380729913522,0.936011380729913522,0.936011380729913633,WETH,GV-V1,1778962039
2026-05-17T04:05:09.580Z,0.940114155878270741,0.940114155878270630,0.940114155878270630,WETH,GV-V1,1779048439
2026-05-18T04:17:52.310Z,0.944007701442454494,0.944007701442454605,0.944007701442454605,WETH,GV-V1,1779134839
2026-05-19T04:12:48.282Z,0.943889523441683753,0.943889523441683642,0.943889523441683642,WETH,GV-V1,1779221239
2026-05-20T04:13:41.829Z,0.945138416156522276,0.945138416156522276,0.945138416156522165,WETH,GV-V1,1779307639
2026-05-21T04:22:03.881Z,0.943591303599675801,0.943591303599675801,0.943591303599675801,WETH,GV-V1,1779394039
2026-05-22T04:17:18.833Z,0.944295089248423092,0.944295089248422981,0.944295089248422870,WETH,GV-V1,1779480439
2026-05-23T03:55:38.474Z,0.947655182330970014,0.947655182330970014,0.947655182330970014,WETH,GV-V1,1779566839
2026-05-24T04:16:07.076Z,0.946232958585870643,0.946232958585870643,0.946232958585870532,WETH,GV-V1,1779653239
2026-05-25T04:26:58.073Z,0.947308314667956175,0.947308314667956175,0.947308314667956175,WETH,GV-V1,1779739639
2026-05-26T04:13:06.546Z,0.947902853281762048,0.947902853281762048,0.947902853281762048,WETH,GV-V1,1779826039
2026-05-27T04:26:06.348Z,0.948940124466060575,0.948940124466060575,0.948940124466060575,WETH,GV-V1,1779912439
2026-05-28T04:16:10.722Z,0.949957870702753393,0.949957870702753393,0.949957870702753393,WETH,GV-V1,1779998839
2026-05-29T04:18:36.536Z,0.950627127392853377,0.950627127392853266,0.950627127392853377,WETH,GV-V1,1780085239
2026-05-30T04:03:14.803Z,0.951015852965978459,0.951015852965978348,0.951015852965978459,WETH,GV-V1,1780171639
