timestamp_iso,weth_per_geth_mint,weth_per_geth_redeem,weth_per_geth_mid,asset_symbol,share_symbol,period_expiration_unix
2025-10-01T02:03:36.185Z,0.976629273583333291,0.976629273583333291,0.976629273583333291,WETH,GV-V1,1759349239
2025-10-02T01:51:21.852Z,0.982379392238377780,0.982379392238377780,0.982379392238377669,WETH,GV-V1,1759435639
2025-10-03T01:50:35.668Z,0.984023490823582092,0.984023490823581981,0.984023490823582092,WETH,GV-V1,1759522039
2025-10-04T01:46:45.929Z,0.984528542239364923,0.984528542239364923,0.984528542239364812,WETH,GV-V1,1759608439
2025-10-05T02:01:47.932Z,0.984424596772287774,0.984424596772287774,0.984424596772287774,WETH,GV-V1,1759694839
2025-10-06T01:54:23.984Z,0.985138406745805884,0.985138406745805995,0.985138406745805995,WETH,GV-V1,1759781239
2025-10-07T01:51:39.310Z,0.986006235474060966,0.986006235474060966,0.986006235474060966,WETH,GV-V1,1759867639
2025-10-08T01:51:45.871Z,0.984999456493214409,0.984999456493214409,0.984999456493214409,WETH,GV-V1,1759954039
2025-10-09T01:52:43.348Z,0.985257955301829025,0.985257955301829025,0.985257955301828914,WETH,GV-V1,1760040439
2025-10-10T01:53:08.279Z,0.984150316167774375,0.984150316167774375,0.984150316167774264,WETH,GV-V1,1760126839
2025-10-11T01:48:21.242Z,0.961833517882663358,0.961833517882663469,0.961833517882663580,WETH,GV-V1,1760213239
2025-10-12T01:57:03.021Z,0.959794422340836118,0.959794422340836118,0.959794422340836229,WETH,GV-V1,1760299639
2025-10-13T02:00:27.731Z,0.984318702091067865,0.984319628271552394,0.984318702091067865,WETH,GV-V1,1760386039
2025-10-14T01:53:49.347Z,0.985950424117066238,0.985950424117066349,0.985950424117066349,WETH,GV-V1,1760472439
2025-10-15T01:56:31.748Z,0.983370301662817581,0.983370301662817581,0.983370301662817581,WETH,GV-V1,1760558839
2025-10-16T01:55:15.452Z,0.979721335662025128,0.979721335662025017,0.979721335662025128,WETH,GV-V1,1760645239
2025-10-17T01:54:18.605Z,0.976639204145858697,0.976639204145858808,0.976639204145858919,WETH,GV-V1,1760731639
2025-10-18T01:49:00.136Z,0.974522485395804772,0.974522485395804772,0.974522485395804661,WETH,GV-V1,1760818039
2025-10-19T02:07:06.760Z,0.974851490535363019,0.974851490535363130,0.974851490535363130,WETH,GV-V1,1760904439
2025-10-20T02:03:56.469Z,0.979309165900452694,0.979309165900452694,0.979309165900452583,WETH,GV-V1,1760990839
2025-10-21T01:57:20.571Z,0.980110818287003194,0.980110818287003083,0.980110818287003083,WETH,GV-V1,1761077239
2025-10-22T02:00:37.276Z,0.976195076940484130,0.976195076940484130,0.976195076940484130,WETH,GV-V1,1761163639
2025-10-23T01:56:11.437Z,0.974315001137719738,0.974315001137719849,0.974315001137719849,WETH,GV-V1,1761250039
2025-10-24T01:52:01.633Z,0.977592073654947713,0.977592073654947713,0.977592073654947824,WETH,GV-V1,1761336439
2025-10-25T01:53:58.281Z,0.980970214585259237,0.980970214585259348,0.980970214585259459,WETH,GV-V1,1761422839
2025-10-26T02:03:03.063Z,0.981439777265003088,0.981439777265003088,0.981439777265003088,WETH,GV-V1,1761509239
2025-10-27T02:06:56.923Z,0.992157461778632399,0.992157461778632510,0.992157461778632510,WETH,GV-V1,1761595639
2025-10-28T01:56:33.234Z,0.990374448724808509,0.990374448724808398,0.990374448724808509,WETH,GV-V1,1761682039
2025-10-29T02:03:28.272Z,0.985001950309533303,0.985001950309533303,0.985001950309533192,WETH,GV-V1,1761768439
2025-10-30T02:02:35.509Z,0.982221876732346288,0.982221876776401825,0.982221876732346288,WETH,GV-V1,1761854839
